Nation,Year,Divorces,Birth_Rate,N_repro_female,F_Employment_Rate,F_Mean_Income,F_Median_Income,Fertility_Rate,Gdp,Employment_Gender_Gap,Closing_Housing_Price,M_Employment_Rate,M_Mean_Income,M_Median_Income,Marriages,Mean_Age_Childbearing,Population,Demand_For_Family,AVG_female_population,AVG_population_male,percentage_female_work_home,percentage_male_work_home,consumer_price_harmonized_index,F_mean_age_marriage,senior_position_woman,tertiary_ed_f,tertiary_ed_m,parliament_female,Perc_female_married_in_repro_age,Tot_f_married_in_repro_age
IT,2013,0.5461709220862367,-1.1784548933773862,2.003971161065153,-2.084618003450748,0.09413144814968427,0.06521138134435393,-0.8817344357343858,1.4575140808931888,1.6142809555084294,-0.27814943892282784,-1.287558795029091,0.11945530307880499,0.08536471641246085,1.2971629154103852,1.0940447579615378,1.9286500258728296,-1.473136404485498,1.9477426421475759,1.90873972239848,-1.0577319216458683,-0.9405830798146834,-0.2904698476138328,0.4057670286833548,-0.5872300193117151,-1.6321679674766556,-1.6610412142062037,0.20491386748565346,0.3359890493909249,1.9981947149281127
IT,2014,0.5313139961996591,-1.375236813028604,1.9672690446328969,-2.023592886253712,0.08638565365696822,0.06435160264394482,-0.984159610811396,1.4768845007661788,1.5639634644651517,-0.46789883594000703,-1.2530186265413017,0.1109434567709703,0.08026296560882143,1.2507934070055244,1.1432282172712573,1.9536974752704381,-1.4472685667587286,1.9697079694780548,1.9370191600685716,-1.0671313799586242,-0.9762434930221138,-0.2620451785296223,0.5001691431948091,0.2626098623257857,,,0.18533165489316789,0.26124409586590985,1.948381452380281
IT,2015,1.2922008433908074,-1.564118728606233,1.9238654129708743,-1.9747727924960832,0.09109195917152987,0.0770333384749793,-1.0865847858884072,1.5138287159929824,1.6981434405805589,-0.5445284001200221,-1.0457776156145677,0.10925979486392608,0.09138478236075537,1.3006201014983523,1.2476352098410075,1.9510556350749289,-1.4214007290319628,1.9657910797583784,1.9357141301356988,-1.0483324633331117,-0.9494981831165409,-0.2488480107405219,,0.6828603532454289,-1.3486909927634105,-1.470429224815084,0.17554054859692492,0.16733250620335313,1.8889605880019569
IT,2016,1.7116815977597868,-1.7048824375538203,1.8800414525423426,-1.840517534662604,0.12991897966666346,0.1243211669974807,-1.137797373426913,1.5672724794085506,1.7316884346094104,-0.5372303463885921,-0.8212665204439402,0.14648743036412615,0.14474909576682368,1.3965678191459683,1.3382363190957507,1.9464050074115204,-1.3955328913051934,1.9591662060171005,1.9331333666716752,-1.0389330050203553,-0.9673283897202563,-0.25493901125856877,0.7833754867291721,1.0283996457793574,-1.2825463653303202,-1.458515975478139,0.16574944230068228,0.07036771771440445,1.8291243017517844
IT,2017,1.5236454711476952,-1.8722188874762065,1.8362583169097653,-1.7306723237079393,0.17080500882441776,0.16172154046527729,-1.2402225485039244,1.6212108697333858,1.6981434405805589,-0.5810186687771721,-0.7003759307366785,0.184837507135689,0.16719679930283712,1.2672366483364186,1.419345883571426,1.9423090678386168,-1.3955328913051934,1.9524291239671352,1.9318065261684352,-1.0201340883948427,-0.9405830798146834,-0.09352749753036167,0.9249786584963562,1.1871609423490006,-1.112460180502373,-1.3512967314456343,0.17554054859692492,-0.02989129213877646,1.7693139100083166
IT,2018,1.4435241922593665,-2.0862371796516195,1.7944181083009727,-1.6452371596320887,0.2263982427151772,0.19041665459143153,-1.3938603111194414,1.66720826428026,1.6981434405805589,-0.599263803105747,-0.5794853410294168,0.23609565852792425,0.19729712904430968,1.315756094339734,1.503906918875852,1.9371231515055183,-1.3696650535784278,1.9322340083125176,1.917271721789658,-0.9919357134565739,-0.9138377699091105,0.05976268217378178,1.0193807730078088,1.4112945375061436,,,0.6748869697053093,-0.12918052657791443,1.712102586894952
IT,2019,1.364969459978126,-2.2435190789348924,1.75352082750486,-1.5598019955562388,0.24924343406711186,0.21868187936738126,-1.4962854861964527,1.7005939944658077,1.6478259495372811,-0.591965749374317,-0.5104050040538405,0.2671498670356288,0.23739689036091552,1.1894607650636806,1.5703477323293316,1.9058729854345267,-1.3696650535784278,1.9117414921602476,1.8998274242909385,-1.0107346300820865,-0.9316679765128256,0.13894568890837186,1.1609839447749928,1.383277838111501,-1.055764785559724,-1.1725979913914595,0.7238425011865234,-0.2296830616377703,1.6561282813590235
IT,2020,0.8928072592256191,-2.3210827552937667,1.712033461775387,-1.779492417465568,0.34258516010591783,0.30627183447156003,-1.6499232488119697,1.521607391662825,1.6981434405805589,-0.5372303463885921,-0.7694562677122573,0.3431952631704596,0.3144333274958707,0.24686978188593717,1.5539532458927574,1.8927792786832263,-1.343797215851662,1.8978370933747677,1.8875834691421063,0.06080361757213249,-0.28978053877907595,0.12067268735423649,1.5857934600765382,1.5980725334704295,-0.989620158126634,-1.089205246032844,0.7042602885940381,-0.34188879464366045,1.5982292741318869
IT,2021,1.3104687981799155,-2.294510014318967,1.6701328491317642,-1.6452371596320887,0.3406241994748505,0.2826279202103093,-1.598710661273464,1.7340177932109142,1.6142809555084294,-0.3912692717599924,-0.6658357622488891,0.3267327911904716,0.2743335661792649,1.1497895547042565,1.5263414792627406,1.8789886364604238,-1.3179293781248926,1.8810800649788757,1.876902758899056,0.21119495057623355,-0.21845971236421483,0.35683738925845226,1.3025871165421734,1.6354281326632865,,,0.7238425011865234,-0.4377680275693307,1.543125763864285
IT,2022,1.2954097372472622,-2.314619115597194,1.6301264237045114,-1.4255467377227595,0.41435631920298294,0.34797110144140214,-1.6499232488119697,1.9202777379920963,1.6981434405805589,-0.28909651951997273,-0.26862382463931705,0.4369191093292547,0.38483748858609473,1.2440410904274635,1.5832907479371525,1.8735971313816213,-1.3179293781248926,1.8728112910356947,1.874527902006128,-0.11778609037023723,-0.38784667509950993,1.4820113031373991,1.5857934600765382,1.99030632499543,-0.9234755306935432,-1.0296389993481192,0.4496915248917243,-0.5454274375155969,1.4884776269931612
LV,2009,-0.6626977209705905,0.08985485152791185,-0.7014426596563869,-0.05858411250915329,-1.0410686611752062,-1.0626033289173047,-0.5232463229648461,-0.6492493091611882,-1.572493477232489,-1.0721776849024098,-1.7020408168825565,-1.0210385653984293,-1.035694005179265,-0.6921451744320652,-1.3064532034355538,-0.6921791983311383,-0.07627316724006711,-0.6866393398135074,-0.6979275830607133,-1.0953297548968932,-1.1010549392481208,-0.9657587717144728,,-0.39111312354921485,-0.39431851122881917,-1.1368582433806245,-0.6273301676949874,-1.0934657584617007,-0.7047341921169612
LV,2010,-0.6669678238189436,-0.4265181420094089,-0.704365798362626,-0.3026845812972972,-1.1267626407528495,-1.138908688578614,-1.0353721983499016,-0.6505506458586052,-1.7066734533478958,-1.1484423463958533,-2.185603175711602,-1.136088795713118,-1.143749087200348,-0.6990055280753752,-1.1321539265835707,-0.6941693984470011,-0.07627316724006711,-0.6885573702903659,-0.6999935800969977,-1.0201340883948427,-1.0564794227388326,-1.1060548169801223,,0.20657646353649983,0.0308969508410482,-0.9343330046525596,-0.9210633565822725,-1.155375251341954,-0.7077960325740299
LV,2011,-0.5817679018979582,-0.6103727822674817,-0.7074382808377389,-0.19283937034263346,-1.1661779494373032,-1.1717952238692626,-1.1890099609654186,-0.6482658713725866,-1.2705885309728229,-0.9732890568415338,-1.5811502271752973,-1.1664882468125275,-1.1695639462667633,-0.6831240794837757,-1.0329241402569491,-0.6958768181682901,-0.07627316724006711,-0.6903014029656932,-0.7016625508184587,-1.114128671522406,-1.118885145851836,-0.6279112763135533,-1.3878731470342842,0.4960823572811431,0.10649081076457992,-0.9343330046525596,-0.7252412306574157,-1.1950764274234889,-0.7108223605647606
LV,2012,-0.6068073807306085,-0.20172711700637436,-0.7104978493467846,-0.05858411250915329,-1.1395088848547872,-1.1545996498610802,-0.6256714980418574,-0.6450518539223382,-1.0022285787420087,-0.7777012168392102,-1.1148579525901465,-1.1282317068135783,-1.1391575114770724,-0.6778950855257252,-0.9354200893447023,-0.6970222862950017,-0.07627316724006711,-0.6915981008675803,-0.7026495715452544,-1.114128671522406,-1.1099700425499783,-0.35818147003943734,-1.29347103252283,0.6455047540525716,0.5600539703057722,-0.6603282699028249,-0.529419104732559,-1.190769734957088,-0.7135409138472297
LV,2013,-0.6138821073432644,0.1394094225349711,-0.7134005756550466,0.10008119220313991,-1.114604684840232,-1.130418373912074,-0.21597079773381206,-0.6441347717479675,-0.9015935966554534,-0.49782085623887024,-0.7867263519561508,-1.0993288440759859,-1.1137507924749481,-0.6758207738729449,-0.7723380926861652,-0.6980000171040641,-0.07627316724006711,-0.6927253844966494,-0.7034705177171764,-1.0577319216458683,-1.1010549392481208,-0.3568617532605287,-1.1046668034999212,0.6828603532454289,0.7395893876241605,-0.39823678449003524,-0.3335969788077024,-1.1677649186447328,-0.7160042212778954
LV,2014,-0.6330849367204735,0.5875551081640236,-0.7160056558744375,0.20992640315780534,-1.0585212107917057,-1.077434511499362,0.44979284026676053,-0.6430317087982523,-0.8512761056121757,-0.6623919678826166,-0.5794853410294168,-1.0387170154223937,-1.0584478137634967,-0.6641635745325803,-0.6489480105582767,-0.6988511102986452,-0.07627316724006711,-0.693710666880396,-0.7041809323545245,-1.0295335467075992,-1.047564319436975,-0.27351656283860615,-0.9630636317327389,0.9723662469900718,,,-1.0189744195447008,-1.1607149660261842,-0.7183043933163216
LV,2015,-0.6613838431710973,0.7197006308495127,-0.7182495616234981,0.46623189538535575,-1.0032221209956063,-1.0192919768841955,0.7058557779592889,-0.6417808658152501,-0.9183660936698793,-0.4310436645962859,-0.28589390888321303,-0.9769827454974389,-0.9947779637340769,-0.6522578899421432,-0.6265134501713882,-0.6995844535203741,-0.07627316724006711,-0.6945817136254472,-0.7047699101721153,-1.0765308382713807,-1.1367153524555513,-0.24762981063691217,-0.8214604599655566,0.8509605496132859,0.8624294099998997,-0.6841547685767148,-1.116885482507129,-1.1857702843365978,-0.7204702838414075
LV,2016,-0.6383909816799654,0.7326279102426589,-0.7204080685646949,0.6126921766582424,-0.9476288871048468,-0.9662006421339325,0.9107061281133115,-0.6407244632874941,-1.1364085548574159,-0.1394864180256577,-0.30316399312710646,-0.9304949695084955,-0.9413116153119357,-0.6589021694549552,-0.5005347649219355,-0.7003960711493439,-0.07627316724006711,-0.695483258465397,-0.705487256134792,-0.9919357134565739,-1.020819009531402,-0.2355493262761226,-0.6798572881983742,0.6735214534472145,0.881327874980783,-0.19571154576197008,-1.2147965454695575,-1.2007533453506953,-0.7224948643441907
LV,2017,-0.6413724736095847,0.38215500225070703,-0.722583238687914,0.7225373876129062,-0.9189008138597101,-0.9299824643791985,0.6546431904207832,-0.6385922274047074,-0.8848210996410275,0.18126304347068983,0.11131802872636146,-0.8962605107319297,-0.9055993596864598,-0.6573032208892704,-0.38663622757311467,-0.7011760632108924,-0.07627316724006711,-0.6963611805035179,-0.706164585245905,-1.085930296584137,-1.0832247326444053,0.11732263706931106,-0.6326562309426479,0.7015381528418575,0.8151832475476922,-0.23145129377280513,-1.116885482507129,-1.2085153972306466,-0.7244898511250257
LV,2018,-0.6407660684713571,-0.07676341620596598,-0.7246340598152925,0.9788428798404583,-0.8466394146048781,-0.8703353170383161,0.1937299025742333,-0.6357249246479405,-0.8848210996410275,0.6643942004913551,0.4739897978481441,-0.8060910619324502,-0.8324402531622705,-0.6582971618895609,-0.20111967052768895,-0.701856125697779,-0.050405329513301365,-0.6972150390158951,-0.7066624392398421,-0.9543378802055487,-0.9494981831165409,0.4378107809938013,-0.49105305917546554,0.720215952438286,0.8057340150572506,-0.20762479509891524,0.25386939896686767,-1.2174880808886364,-0.7263779305853227
LV,2019,-0.6406650009483191,-0.2821635221192812,-0.7266534291866042,1.0764830673557155,-0.7516308720296649,-0.7867218384235295,0.24494249011273897,-0.6338488584471847,-0.9854560817275827,1.093519759899438,0.5085299663359335,-0.7185406427661505,-0.7474450847736378,-0.6604254920749658,-0.14244466643890497,-0.7024585002715424,-0.050405329513301365,-0.6980092235102193,-0.7070637167675338,-0.9167400469545236,-0.9851585963239716,0.7912918443910424,-0.3022488301525552,0.9723662469900718,0.881327874980783,0.2212521810311045,0.1559583360044393,-1.2661457277881163,-0.7284476415140769
LV,2020,-0.6599941647293256,-0.642690980750346,-0.7286109364946586,1.027662973598086,-0.6848601625418216,-0.7192292104414139,-0.06233303511829505,-0.6344613921450853,-0.9854560817275827,1.2113833276620318,0.43944962936035464,-0.6625121159706233,-0.6871423902746199,-0.6837506944622197,-0.18990239033424622,-0.7030618222588806,-0.050405329513301365,-0.6987610985087305,-0.7075112031307496,-0.813346005514204,-0.8692622533998222,0.8019510952976227,-0.20784671564110088,0.40269335929900013,0.947472502413873,0.24507867970499395,0.05804727304201097,-1.3086940499194306,-0.730417473631256
LV,2021,-0.6742194185969159,-0.7597546774771659,-0.7304109767326036,0.7591524579311291,-0.6276981601462083,-0.6790345561972876,0.04009213995871629,-0.6301794722897143,-0.800958614568898,2.0824060405082006,0.24947870267751662,-0.5473683488833211,-0.610412058187883,-0.6780679448301236,-0.21319981842832383,-0.7037818114606998,-0.050405329513301365,-0.6996434277859986,-0.7080610882734869,0.07020307588488893,-0.35218626189207936,1.2151147349830416,-0.11344460112964655,0.08517076615971393,,,-0.03986378992041737,-1.3837243971275854,-0.7324032123739821
LV,2022,-0.654915521696669,-0.8717910988844281,-0.7320133499738105,1.0764830673557155,-0.5549465207336095,-0.579945060975137,-0.4720337354263404,-0.6235210432943877,-1.0860910638141381,2.6231918220071635,0.40490946087256524,-0.4686103863426969,-0.5059282017293477,-0.671369646784687,-0.10102701649387809,-0.7040122134190738,-0.02453749178653195,-0.6999655969676585,-0.708195278731849,-0.1459844653085062,-0.5304883279292321,3.586248948771507,-0.11344460112964655,-0.2136740273831434,1.1175586872418204,0.41186417042222445,0.18533165489316789,-1.4925578401017927,-0.734366755825247
LT,2009,-0.5573095613227763,-0.03223612051846446,-0.6445310194880922,0.06346612188491867,-1.1084276588523698,-1.1261194804100283,-0.3183959728108234,-0.6387077549083685,-1.673128459319044,-1.1061136347535596,-1.6329604799069801,-1.078937827646228,-1.1047717110605426,-0.5774422222572271,-1.4773010094587835,-0.6461057092409508,-0.6453655972289465,-0.6389300064525287,-0.6535683948049305,-0.813346005514204,-0.8336018401923917,-1.3029971670635936,,-0.5872300193117151,0.5317062728344473,0.5190834144547292,-0.950436675471001,-0.07180406365725606,-0.642457533570633
LT,2010,-0.5387131370837949,-0.10477252155778152,-0.6493635505642968,-0.20504439378203998,-1.176767136845067,-1.1931822190419394,-0.3183959728108234,-0.6372051042657847,-1.8576259264777288,-1.0645147284844085,-2.2028732599554965,-1.181079983340244,-1.190889264625976,-0.5974722941543873,-1.2158520941808106,-0.6490667826961927,-0.5936299217754114,-0.6418008820330103,-0.656624185098142,-0.9167400469545236,-0.9049226666072526,-1.1705179057961057,,-0.7646691154777867,0.9002263399616656,0.7216086531827934,-0.9112722502860294,-0.1862378557652816,-0.6483193100455283
LT,2011,-0.5302487320293672,0.04389119146339365,-0.6541854588619622,-0.009764018751525548,-1.2216731352965093,-1.2081208739615479,-0.06233303511829505,-0.6328650241110878,-1.5054034891747854,-0.8908210496763748,-1.5638801429314013,-1.2214878691093056,-1.2041538167154386,-0.5917139185766168,-1.133879661997949,-0.6521872472066401,-0.5677620840486456,-0.6449584925924083,-0.6597057599215761,-0.9731367968310612,-0.9405830798146834,-0.7061806329704373,-1.671079490568649,-0.6806190172938581,1.0892109897704956,0.9479603905847489,-0.9112722502860294,-0.2858723806951784,-0.6539528449398981
LT,2012,-0.528783252945317,0.19040035791904572,-0.6588301125608669,0.14890128596076938,-1.167158429752837,-1.160618100763944,0.1937299025742333,-0.6300984444181534,-1.40476850708823,-0.9295007344529538,-1.2357485422974082,-1.1597535991843506,-1.148544732955769,-0.5761673848872891,-1.03206127254976,-0.6540072737985189,-0.5418942463218762,-0.6468250465160277,-0.6614770370048876,-0.9167400469545236,-0.8603471500979645,-0.3352387014214696,,-0.32574082496171486,1.164804849694028,0.9598736399216933,-0.4608813606588593,-0.362388886032378,-0.6591324861238869
LT,2013,-0.5395216772680984,0.10565485967509014,-0.663156499483148,0.23433645003661835,-1.1113690997989707,-1.121390697557778,0.14251731503572762,-0.627944794970615,-1.1699535488862676,-0.8320717171383634,-0.873076773175623,-1.1065311755672305,-1.1117100921534924,-0.5782308928335446,-0.9078083227146855,-0.6553645114166359,-0.5418942463218762,-0.6482640982423692,-0.6627485193231699,-0.9167400469545236,-0.8514320467961071,-0.19443507277931843,-1.4822752615457386,-0.4845021215313578,1.287644872069767,1.257704873345318,-0.4217169354738878,-0.40276030993120115,-0.6636255529586766
LT,2014,-0.543766513235692,0.22128219202489333,-0.6672218993170069,0.47843691882476225,-1.0809742100174269,-1.1072043490010277,0.34736766518974915,-0.625906805209236,-1.1867260459006934,-0.6554588168377576,-0.5449451725416299,-1.0768800186487295,-1.0914051239550076,-0.5601562918173909,-0.7343719135698916,-0.6565069117279628,-0.490158570868341,-0.649498565927498,-0.6637944101064234,-0.9073405886417671,-0.8692622533998222,-0.16479220359149294,-1.3878731470342842,-0.4471465223385007,,,-0.4706724669551019,-0.44323537992648643,-0.6678504266883106
LT,2015,-0.5547576063660682,0.46043686079808954,-0.6711396217001944,0.6737172938552785,-1.0307736178621025,-1.0676545287822083,0.7058557779592889,-0.6248964021909469,-1.2034985429151193,-0.5390548598214495,-0.28589390888321303,-1.0229093008507006,-1.06661061504932,-0.56183086632875,-0.6334163918288916,-0.6577456324193816,-0.490158570868341,-0.6507557749666263,-0.6650137688582345,-0.9731367968310612,-0.9138377699091105,-0.24783284398751523,-1.29347103252283,-0.6526023178992152,1.8545988214962577,1.579362605442833,-0.4217169354738878,-0.4816217495725522,-0.6718966283216823
LT,2016,-0.5671889116997351,0.3376277065632055,-0.6750308912819216,0.9300227860828288,-0.9880246761048342,-1.0241282320739968,0.6546431904207832,-0.6228552400496047,-1.2873610279872487,-0.19312711295166804,-0.009572560980900225,-0.9611750309257459,-0.9976349441841149,-0.5687452385046845,-0.4979461618003713,-0.659400403014878,-0.490158570868341,-0.6524872029379926,-0.666588103884542,-0.9449384218927924,-0.9405830798146834,-0.1651982702927008,-1.1046668034999212,-0.6526023178992152,1.9679896113815545,1.4840566107472735,-0.6958679117686871,-0.4768866831945922,-0.6755255584755838
LT,2017,-0.5763102556539094,0.02809118331621536,-0.6789334085115138,1.0764830673557155,-0.9462562146630997,-0.9773777652392511,0.34736766518974915,-0.6183790119214857,-1.4383135011170818,0.08091480466352755,0.04223769175078265,-0.8932673340082955,-0.9537598872728159,-0.570484635255193,-0.33227556202027,-0.6611972405316433,-0.43842289541480955,-0.6545737662398398,-0.6680812961956691,-0.9449384218927924,-0.9673283897202563,0.29081463515830774,-1.1518678607556476,-0.6526023178992152,1.9207434489293471,1.7223215974861732,-0.764405655842387,-0.44747804360576926,-0.6789602798292002
LT,2018,-0.5732276962012521,-0.042290671157577335,-0.6826926223757154,1.222943348628602,-0.8722299508403071,-0.9046189927171296,0.34736766518974915,-0.614097752978607,-1.220271039929545,0.3965556285478746,0.4739897978481441,-0.8187185262352819,-0.8664179135145091,-0.5861716171293444,-0.11828437063763826,-0.662409027608582,-0.43842289541480955,-0.6562099097008438,-0.6688481780300278,-0.9731367968310612,-0.9673283897202563,0.6128255292123096,-0.9630636317327389,-0.9794638108367154,1.8829465189675818,1.769974594833953,-0.6273301676949874,-0.39362815536752854,-0.6820742792212025
LT,2019,-0.5721412203285943,-0.21106348545697953,-0.6862306324985726,1.308378512704453,-0.7768292161388805,-0.8339021946084798,0.24494249011273897,-0.6095453877313705,-1.3376785190305265,0.6950460261633612,0.4739897978481441,-0.7390251959685219,-0.7793820448044206,-0.5886780770431206,-0.0017972301672563127,-0.6627431487959167,-0.43842289541480955,-0.6571738610471178,-0.6685218512335563,-1.0013351717693302,-0.9673283897202563,0.9052950707537919,-0.8686615172212846,-0.867397013258144,1.9679896113815545,1.6031891041167232,-0.4217169354738878,-0.37897558651526986,-0.6853147917745335
LT,2020,-0.6009201975136483,-0.28647261525032996,-0.6896401278300839,1.1130981376739368,-0.6866250271097822,-0.724817771994073,-0.42082114788783476,-0.6083372396953733,-1.3209060220161004,1.1540936058703066,0.21493853418972722,-0.6142471413020222,-0.6876525653549839,-0.6340860555672654,-0.01646598118945231,-0.6627094028266854,-0.4125550576880401,-0.6579015843751024,-0.6676898149411087,-0.5783595476952963,-0.6731299807589542,1.0469108327983485,-0.8686615172212846,-0.6526023178992152,2.1569742611903844,1.650842101464503,-0.21610370325278844,-0.3818472326837955,-0.6885745402471309
LT,2021,-0.5938960046625114,-0.36403629160920475,-0.6929373549727208,1.222943348628602,-0.5592606341219576,-0.6234713576833485,-1.0353721983499016,-0.5996067178540632,-1.3712235130593782,2.212676299614227,0.31855903965309296,-0.47740284296837227,-0.5985759963234396,-0.6179237106060185,-0.029408996797273206,-0.6624407885207997,-0.4125550576880401,-0.6574756687839176,-0.6675860298965214,0.07960253419764521,-0.22737481566607243,1.648350990012022,-0.7742594027098286,0.09450966595792837,,,-0.0006993647354461752,-0.3842494970417719,-0.6917233122624225
LT,2022,-0.6046849627468117,-0.446627243287636,-0.6960387897265972,1.454838793977338,-0.48896019549819303,-0.5909072394053532,-1.4962854861964527,-0.5851216309419504,-1.4718584951459333,3.2380528488801392,0.5430701348237229,-0.4055666016011521,-0.5207232790599021,-0.6263397979889137,0.10951270406000035,-0.6610512486112794,-0.4125550576880401,-0.655740098007753,-0.666559361988846,-0.24937850674882556,-0.4413372949106557,4.329147978622456,-0.7270583454541022,0.2999654615186428,2.0624819362859697,2.1154588256053573,-0.06923710880914594,-0.40076288929959347,-0.6947884820132103
MT,2009,,-0.29509080151242745,-0.7900922460427581,-3.256300253633839,-0.4784690561219827,-0.4742997531623667,-0.7280966731188687,-0.6659867858471951,4.683647909148366,-0.9787625971401059,0.21493853418972722,-0.49003030727120395,-0.4722566464253276,-0.7739508402385901,-0.7861439760011721,-0.7701915780461726,0.8808368286503204,-0.7706243941606845,-0.7696792765975371,-0.28697633999985084,-0.6196393609478084,-1.471717881413452,,-1.605170097317073,-1.811703384795044,-1.434689476804249,-1.9295473050952843,0.40603990452203614,-0.7829363422082045
MT,2010,,-0.48756362803259773,-0.7900895382756795,-3.0610198786033234,-0.48680313880401893,-0.4823601784787022,-1.0353721983499016,-0.6652515867907163,4.532695436018534,-0.9951832180358235,0.33582912389698893,-0.5022836244835813,-0.4960308051702873,-0.77132553955304,-0.5928616095910538,-0.770099949619022,0.8808368286503204,-0.7705246142663921,-0.7695961931112647,-1.0577319216458683,-1.06539452604069,-1.2480766457258816,,-1.7639313938867163,-1.6227187349862138,-1.3155569834347993,-1.9295473050952843,0.4306997374538915,-0.7829015695849153
MT,2011,-0.790472336971309,-0.11985434751645212,-0.7899653975696143,-2.7925093629363658,-0.46170284272635687,-0.446786834749275,-0.5744589105033517,-0.665107772232383,4.297880477816571,-0.9484756741546716,0.4739897978481441,-0.47048112179496826,-0.43970747629810814,-0.7716928655748865,-0.4237395389822023,-0.770020547338478,0.8808368286503204,-0.770435235456487,-0.7695272495286627,-1.0483324633331117,-1.092139835946263,-0.9670784884933814,-0.49105305917546554,-1.7732702936849305,,,-1.9295473050952843,0.4491365259882117,-0.7827536009751742
MT,2012,-0.7803908515482743,-0.16079073226141388,-0.7897112840437762,-2.279898378481263,-0.40983543403462536,-0.3818735428683867,-0.7280966731188687,-0.6645263014216225,3.660525591268387,-0.7514282234060623,0.5430701348237229,-0.40706318996296914,-0.38175158716876434,-0.7688730981718882,-0.3020751922686889,-0.7698509151936794,0.8808368286503204,-0.7702791310458934,-0.7693434307809477,-1.0107346300820865,-1.074309629342548,-0.5971517236974239,,-1.6612034961063589,-1.244749435368554,-0.8390270099569997,-1.9295473050952843,0.47208888579054004,-0.7824683914798981
MT,2013,-0.7829933402665014,-0.41718177355880376,-0.7893536504996254,-1.8283125112231966,-0.341201811947268,-0.3267402337046521,-1.0353721983499016,-0.6637599072955053,3.190895674864463,-0.7988655726603571,0.6985008930187715,-0.3293341319210942,-0.323081452926911,-0.7715200062704881,-0.14675900497484423,-0.7695829776117755,0.8808368286503204,-0.7700570061928749,-0.7690274547636335,-1.0107346300820865,-1.020819009531402,-0.48132119717926064,,-1.791948093281359,-0.810084740808245,-0.7079812672506046,-1.3812453525056856,0.515834653898139,-0.7820507500789038
MT,2014,-0.7833723434778936,-0.27067260710315166,-0.7889093684089593,-1.5109819017986101,-0.2600180418210796,-0.24764059326701338,-0.9329470232728915,-0.6626934588978658,2.888990728604797,-0.6131301051954638,0.8366615669699267,-0.2608652143679624,-0.25767700762425366,-0.7683545202586931,-0.03286046762602647,-0.76919539522987,0.9067046663770862,-0.7697451499508194,-0.7685604682718266,-0.8885416720162546,-0.9584132864183986,-0.38914405600616975,,-1.7359146944920734,,,-1.5183208406530853,0.5962177074935481,-0.7814936482632283
MT,2015,-0.7821342663206788,-0.2211180360960937,-0.788386769362789,-1.3889316674045382,-0.17530454255897,-0.17079787191794857,-0.984159610811396,-0.6610469936969489,2.888990728604797,-0.32120795593826446,1.0093624094088713,-0.18500689177835877,-0.17900801023213384,-0.7669392347039315,0.08707814367311181,-0.7687219140171943,0.8808368286503204,-0.7693428571614637,-0.7680123390648392,-0.813346005514204,-1.0119039062295443,-0.24752829396161324,,-1.567814498124216,-0.7911862758273623,-0.5292825271964299,-1.5085297343568425,0.6882952299795639,-0.780835927792929
MT,2016,-0.7821595332014383,-0.15648163913036514,-0.787813347611451,-1.0593960345405435,-0.13961505907354416,-0.15113043414609004,-0.984159610811396,-0.6603273921752894,2.6709482674172604,-0.13145855892108477,1.2511435888233946,-0.1653641695295095,-0.18043650045715287,-0.7665935160951348,0.2562002142819634,-0.7682570948714869,0.8808368286503204,-0.7689271663651004,-0.7674959091190213,-0.6535552141973469,-0.8781773567016798,-0.13789028463679406,,-1.567814498124216,-0.6588970209611815,-0.12423204974030042,-1.5085297343568425,0.8080358329778791,-0.7800805480402004
MT,2017,-0.783650279166248,-0.5852364056696983,-0.7872286782122482,-0.7420654251159564,-0.05911762516822935,-0.07084859799538877,-1.5474980737349584,-0.658482785409169,2.436133309215298,0.06814321063352528,1.4583845997501286,-0.08024570645116265,-0.09360470177920996,-0.7676738867476245,0.31573808607793646,-0.7676867067846017,0.9067046663770862,-0.7684387561228084,-0.7668396512369074,-0.5783595476952963,-0.7801112203812459,0.017125678547462435,,-1.2035974059938586,-0.7155924159038299,0.0782931889877643,-1.3616631399132,0.9777333687631228,-0.7792308382987619
MT,2018,-0.7827154045781469,-0.675727361421718,-0.7866125570569784,-0.4247348156913691,-0.02823249522891854,-0.038284479717393474,-1.7011358363504754,-0.6570189964211348,2.134228362955632,0.3301433395918615,1.5965452737012837,-0.04975271857913949,-0.06503489727882922,-0.768786668519689,0.40288772450392946,-0.7669364003483929,0.9067046663770862,-0.7678618485184409,-0.7659074341890434,-0.35277254818914494,-0.5750638444385202,0.23386378031458244,,-1.0915306084152872,-0.044696909082484186,0.507170165117784,-1.3616631399132,1.1847623204934294,-0.7782790302166019
MT,2019,-0.7825890701743495,-1.0434366419378636,-0.7859772732423832,-0.3392996516155193,0.016967647317183938,0.008895876467556801,-2.1620491241970266,-0.6553634106278237,2.0839108719123542,0.588859344371055,1.6656256106768625,8.84445127867998e-6,0.004348913650666881,-0.7704828504440979,0.410653533868622,-0.7660597269872956,0.9067046663770862,-0.7672580567552754,-0.764744727469585,-0.1459844653085062,-0.4413372949106557,0.42674546338602004,,-1.0541750092224298,0.25767853061164403,0.38803767174833415,-1.3224987147282286,1.3941832081025245,-0.7772869006882877
